object_id,object_type,route_id,priority_band,timing,empire_context,prereq_state,desired_action,weight_formula,safety_gates,parent_ai_strategy,source_file,notes
building_giga_matrioshka_brain_uplink,building,apex_site_preservation_core,high,midgame,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,reuse,common/buildings/giga_matrioshka_brain_uplinks.txt,flavor_low_impact with parent_ai_complete
esc_arkship_cyclonic_shields,starbase_building,crowded_tall_route,high,opening,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_buildings/esc_arkship_buildings.txt,defensive_infrastructure with parent_ai_complete
esc_arkship_dark_matter_shields,starbase_building,crowded_tall_route,high,midgame,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_buildings/esc_arkship_buildings.txt,defensive_infrastructure with parent_ai_complete
esc_arkship_hardlight_armor,starbase_building,crowded_tall_route,high,opening,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_buildings/esc_arkship_buildings.txt,defensive_infrastructure with parent_ai_complete
esc_arkship_horror_armor,starbase_building,crowded_tall_route,high,opening,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_buildings/esc_arkship_buildings.txt,defensive_infrastructure with parent_ai_complete
esc_arkship_nanite_armor,starbase_building,crowded_tall_route,high,opening,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_buildings/esc_arkship_buildings.txt,defensive_infrastructure with parent_ai_complete
esc_arkship_shielding_armor,starbase_building,crowded_tall_route,high,opening,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_buildings/esc_arkship_buildings.txt,defensive_infrastructure with parent_ai_complete
esc_starbase_reactor,starbase_building,crowded_tall_route,high,opening,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_buildings/esc_starbase_buildings.txt,defensive_infrastructure with parent_ai_complete
experienced_crews,starbase_building,crowded_tall_route,high,opening,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_buildings/sbx_3_0_buildings.txt,defensive_infrastructure with parent_ai_complete
federal_reserve_bank,starbase_building,crowded_tall_route,high,opening,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_buildings/nsc_starbase_buildings.txt,defensive_infrastructure with parent_ai_complete
feeder,starbase_building,crowded_tall_route,high,opening,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_buildings/00_starbase_buildings.txt,defensive_infrastructure with parent_ai_complete
financial_space_center,starbase_building,crowded_tall_route,high,opening,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_buildings/sbx_3_0_buildings.txt,defensive_infrastructure with parent_ai_complete
fleet_academy,starbase_building,crowded_tall_route,high,opening,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_buildings/00_starbase_buildings.txt,defensive_infrastructure with parent_ai_complete
giga_aiondia_listening_post,starbase_building,crowded_tall_route,high,midgame,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_buildings/giga_starbase_buildings.txt,defensive_infrastructure with parent_ai_complete
gravitational_centrifuge,starbase_building,crowded_tall_route,high,opening,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_buildings/00_starbase_buildings.txt,defensive_infrastructure with parent_ai_complete
ground_forces_academy,starbase_building,crowded_tall_route,high,opening,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_buildings/nsc_starbase_buildings.txt,defensive_infrastructure with parent_ai_complete
growth_chamber,starbase_building,crowded_tall_route,high,opening,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_buildings/00_starbase_buildings.txt,defensive_infrastructure with parent_ai_complete
hydroponics_bay,starbase_building,crowded_tall_route,high,opening,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_buildings/00_starbase_buildings.txt,defensive_infrastructure with parent_ai_complete
hyperlane_detailer,starbase_building,crowded_tall_route,high,opening,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_buildings/00_starbase_buildings.txt,defensive_infrastructure with parent_ai_complete
hyperstructural_shipyard_uplink,starbase_building,crowded_tall_route,high,midgame,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_buildings/giga_starbase_buildings.txt,defensive_infrastructure with parent_ai_complete
ice_mining_station,starbase_building,crowded_tall_route,high,opening,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_buildings/00_starbase_buildings.txt,defensive_infrastructure with parent_ai_complete
inline_script,starbase_building,crowded_tall_route,high,opening,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,override,common/starbase_buildings/00_starbase_buildings.txt,defensive_infrastructure with parent_ai_absent
inline_script,starbase_building,crowded_tall_route,high,opening,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,override,common/starbase_buildings/00_starbase_buildings.txt,defensive_infrastructure with parent_ai_absent
inline_script,starbase_building,crowded_tall_route,high,opening,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,override,common/starbase_buildings/00_starbase_buildings.txt,defensive_infrastructure with parent_ai_absent
inline_script,starbase_building,crowded_tall_route,high,opening,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,override,common/starbase_buildings/00_starbase_buildings.txt,defensive_infrastructure with parent_ai_absent
inline_script,starbase_building,crowded_tall_route,high,opening,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,override,common/starbase_buildings/00_starbase_buildings.txt,defensive_infrastructure with parent_ai_absent
irassian_naval_yards,starbase_building,crowded_tall_route,high,opening,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_buildings/00_starbase_buildings.txt,defensive_infrastructure with parent_ai_complete
katzen_submarine_snare,starbase_building,crowded_tall_route,high,opening,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_buildings/giga_starbase_buildings.txt,defensive_infrastructure with parent_ai_complete
listening_post,starbase_building,crowded_tall_route,high,opening,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_buildings/00_starbase_buildings.txt,defensive_infrastructure with parent_ai_complete
market_computers,starbase_building,crowded_tall_route,high,opening,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_buildings/sbx_3_0_buildings.txt,defensive_infrastructure with parent_ai_complete
mercenary_garrison,starbase_building,crowded_tall_route,high,opening,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_buildings/00_starbase_buildings.txt,defensive_infrastructure with parent_ai_complete
mining_base,starbase_building,crowded_tall_route,high,opening,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_buildings/nsc_starbase_buildings.txt,defensive_infrastructure with parent_ai_complete
mining_experts,starbase_building,crowded_tall_route,high,opening,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_buildings/sbx_3_0_buildings.txt,defensive_infrastructure with parent_ai_complete
mining_manager,starbase_building,crowded_tall_route,high,opening,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_buildings/nsc_starbase_buildings.txt,defensive_infrastructure with parent_ai_complete
nanite_harvester,starbase_building,crowded_tall_route,high,opening,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_buildings/00_starbase_buildings.txt,defensive_infrastructure with parent_ai_complete
naval_logistics_office,starbase_building,crowded_tall_route,high,opening,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_buildings/nsc_starbase_buildings.txt,defensive_infrastructure with parent_ai_complete
naval_logistics_office,starbase_building,crowded_tall_route,high,opening,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_buildings/00_starbase_buildings.txt,defensive_infrastructure with parent_ai_complete
navcom_ai,starbase_building,crowded_tall_route,high,opening,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_buildings/nsc_starbase_buildings.txt,defensive_infrastructure with parent_ai_complete
navy_expert_sector,starbase_building,crowded_tall_route,high,opening,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_buildings/sbx_3_0_buildings.txt,defensive_infrastructure with parent_ai_complete
navy_veteran,starbase_building,crowded_tall_route,high,opening,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_buildings/sbx_3_0_buildings.txt,defensive_infrastructure with parent_ai_complete
nebula_refinery,starbase_building,crowded_tall_route,high,opening,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_buildings/00_starbase_buildings.txt,defensive_infrastructure with parent_ai_complete
nsc_nanite_field,starbase_building,crowded_tall_route,high,opening,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_buildings/nsc_starbase_buildings.txt,defensive_infrastructure with parent_ai_complete
offspring_outlook,starbase_building,crowded_tall_route,high,opening,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_buildings/00_starbase_buildings.txt,defensive_infrastructure with parent_ai_complete
offworld_trading_company,starbase_building,crowded_tall_route,high,opening,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_buildings/00_starbase_buildings.txt,defensive_infrastructure with parent_ai_complete
orbital_assembly,starbase_building,crowded_tall_route,high,opening,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_buildings/sbx_3_0_buildings.txt,defensive_infrastructure with parent_ai_complete
